2458382.319400259 0.1267260271857474 0.006938116592693374 -16.77490520519418 -16.77490520519418 0.1024476128365602 0.03915903058525729 0.1399743481693558 0.03667443940106876 0.11127794386732423 0.020570128008795065 0.10769113520568432 0.021279618211958347 0.11526539332341827 0.023231579752343155 0.1059746014817586 0.02049215186168502 0.11285174207786344 0.022746569358623733 0.18452269272066363 0.02457858732974982 0.13003487095789776 0.028199930666878342 0.14616077547319337 0.029886773439671558 0.14714665403225766 0.03104130109947402 0.11736455608299151 0.0483644435983961
2458382.327409518 0.114610785599035 0.006363700008908808 -16.790427597041937 -16.790427597041937 0.1017206822285802 0.03781947010513476 0.12857969122407073 0.02585066526934912 0.11942347272374797 0.021446488702451805 0.07182267507069626 0.026904446111637857 0.11338013582044215 0.021110981366152852 0.09042309726391892 0.02020415570685755 0.13282292912729443 0.021661117385409937 0.13463279630410807 0.022818805254284886 0.11433220499559092 0.02754585727289277 0.13811541495352458 0.029247960498526956 0.14012062432330663 0.03158427374820882 0.089955703153139 0.04440186561486607
2458382.3349442403 0.11274828029019786 0.005800185436095715 -16.80493849267397 -16.80493849267397 0.09011035537539178 0.040776951122821925 0.11446139516223283 0.02136026655225201 0.11130292881345133 0.02144648726119084 0.08863128987882038 0.021009246526216812 0.09485468274481887 0.02112016448787116 0.09385923596160078 0.023818391406495245 0.11660534139139964 0.033052438019987265 0.13969561960713883 0.022613805971625277 0.1368769389572371 0.028207391116185816 0.09544099975961046 0.03213481903687532 0.13588669903923561 0.0310004888140074 0.13525387679143677 0.04758727703538878
2458383.4830457447 -0.18022195521279902 0.014930242437335324 -17.28140187140689 -17.28140187140689 -0.2932245868278307 0.07117528200486786 -0.18496195798610998 0.03715183136035333 -0.21473191747911094 0.03553260814009591 -0.17387673736579587 0.03953247838992004 -0.17298985328741598 0.04729721220488397 -0.18937468151492773 0.03711168989744489 -0.19838741325815623 0.036323216262655465 -0.14408802896339049 0.03712331132341642 -0.0754649581720831 0.06582890256100093 -0.1517595739430677 0.048187851532174676 -0.15157333688123148 0.05234045843287471 -0.21223041687446767 0.07468530677565507
2458383.4976525735 -0.19450935467939576 0.018804885753956658 -17.293550189159216 -17.293550189159216 -0.31183914388062217 0.07130878098195326 -0.20679042509290493 0.03781500977330197 -0.17886805149922502 0.03861952817480336 -0.16371106170995178 0.03688581354150215 -0.22731686915997545 0.03787335214320177 -0.18806891054064037 0.038540373035369134 -0.17011998642192422 0.038398720283534686 -0.1778655547143025 0.03924104216739505 -0.30823753977225116 0.05464342545959264 -0.10941067576365418 0.04601976190180068 -0.19434096315823135 0.05412764484619203 -0.09754307443906607 0.07735640882081495
2458386.350557666 0.11985122662984397 0.008614967675616904 -17.799328746500315 -17.799328746500315 0.13391920841979094 0.08796706143441398 0.15123492842507041 0.04165973255490754 0.12145475834271673 0.04388319768291576 0.1437899693417422 0.045948843211998 0.06464530411539804 0.0490195646868671 0.10668396412417044 0.05590001132821566 0.10381512897383897 0.04324915685113475 0.0904289945743477 0.0462269172861962 0.1431738075420852 0.053903025438674784 0.1471229755733157 0.054314839428523665 0.08150123630723867 0.06669543426301419 0.15044444381841243 0.09131611222300588
2458386.3727448187 0.12647719526930637 0.012500674351599588 -17.841634747772765 -17.841634747772765 0.18222420945070833 0.07609434343403126 0.11707604689956624 0.03589268171362371 0.148566463182682 0.040797490323446116 0.09205082076566327 0.03983529984702279 0.09824419137772812 0.052085760366117936 0.13565657705329087 0.05345630459273664 0.14704680578504364 0.03896522079844872 0.1311617192616099 0.04026584457082201 0.1554672707147225 0.04735269756025675 0.15242255464835852 0.04840915042693108 0.14368038639192468 0.07967101650712022 0.014129297700378348 0.0810877355556606
2458386.3871896104 0.15825510025285142 0.01909876599580565 -17.86487493622901 -17.86487493622901 0.22336930778559008 0.0800523750884154 0.08460324781294899 0.038958090006512694 0.14476767205431096 0.03765022690941293 0.1941448938002764 0.04483411964047957 0.09754826847048531 0.04333325982032336 0.03906617718588106 0.04130114204458657 0.12946600706537698 0.040529708026527354 0.16891181854074291 0.0382812577667562 0.24804327657111727 0.04788958918167315 0.16709799114263646 0.05112263106523781 0.25751266016413393 0.05848603535935334 0.14452988244071652 0.07692294545315706
2458387.3953721337 -0.17534723951184109 0.006631885334070866 -18.10501988494836 -18.10501988494836 -0.20950429305767268 0.03844916444910691 -0.16710177660198317 0.020398334469508762 -0.19176439363453843 0.02441872655764403 -0.17912849259709374 0.02152190022786437 -0.17982880931265555 0.02116766568682034 -0.19017046963290893 0.024746001175912483 -0.20204454562224491 0.02320456277627652 -0.1415691340986361 0.03185505680713192 -0.17597794551248339 0.03290394804697304 -0.1314607839488938 0.0281466525773559 -0.17656835684912706 0.04315953949310149 -0.15904787327385542 0.053592133597811974
2458387.409689263 -0.16460422151879442 0.011193074056873196 -18.126358601106517 -18.126358601106517 -0.1333545204601138 0.04033069243817217 -0.18592045205667904 0.021988123260466758 -0.19436341469634047 0.024454301720270504 -0.16212091867734102 0.03484906635276911 -0.18755242391271304 0.0324446939425522 -0.2399265176120727 0.04951821590970777 -0.17799154767282693 0.026742312600404963 -0.15416649528741475 0.03306053178199463 -0.085164857569585 0.042569936046069075 -0.16321564814839717 0.04284279970817877 -0.1644743393715747 0.037193159506595214 -0.12699952276047466 0.052528189788290415
