6128.88339409687  1.031437
6128.94043253269  1.028215
6128.99747049825  1.011822
6129.0545079893  0.9759485
6129.11154500162  0.8759679
6129.16858153097  0.6758265
6129.22561757314  0.5904198
6129.28265312391  0.7406554
6129.33968817905  0.9063494
6129.39672273435  0.9632057
6129.45375678561  0.9735976
6129.51079032862  1.004827
6129.56782335918  1.006617
6129.62485587309  0.9995286
6129.68188786617  0.9629931
6129.73891933422  0.9037199
6129.79595027306  0.910147
6129.85298067851  0.9392571
6129.91001054639  0.9529628
6129.96703987252  0.9555936
6130.02406865275  0.9901568
6130.0810968829  1.015561
6130.13812455881  1.029816
6130.19515167634  1.009047
6130.25217823131  0.9729317
6130.3092042196  0.8719918
6130.36622963704  0.7677774
6130.4232544795  0.8267791
6130.48027874285  0.9490753
6130.53730242294  0.9815837
6130.59432551565  0.977607
6130.65134801686  1.010462
6130.70836992244  1.011661
6130.76539122828  1.029749
6130.82241193025  1.017127
6130.87943202426  1.023806
6130.93645150619  1.027127
6130.99347037195  1.028782
6131.05048861743  1.026652
6131.10750623855  1.018428
6131.16452323121  1.026097
6131.22153959132  1.034901
6131.2785553148  1.026124
6131.33557039758  1.023649
6131.39258483558  1.012098
6131.44959862472  0.9933412
6131.50661176095  0.9843916
6131.56362424019  0.9885719
6131.6206360584  1.001581
6131.6776472115  0.9816474
6131.73465769546  0.896708
6131.79166750623  0.8160498
6131.84867663975  0.8411973
6131.90568509199  0.918736
6131.96269285892  0.9357183
6132.0196999365  0.879999
6132.0767063207  0.8119675
6132.1337120075  0.8478573
6132.19071699288  0.9320552
6132.24772127282  0.9914311
6132.3047248433  1.010219
6132.36172770033  1.016315
6132.41872983989  1.015114
6132.47573125797  1.006064
6132.53273195059  1.001229
6132.58973191375  0.9974303
6132.64673114346  0.9971417
6132.70372963573  1.002483
6132.76072738658  1.006558
6132.81772439203  1.015056
6132.8747206481  1.019736
6132.93171615083  1.005545
6132.98871089624  0.9914085
6133.04570488038  0.9879364
6133.10269809928  0.9872605
6133.15969054898  1.019112
6133.21668222554  1.021097
6133.273673125  1.019134
6133.33066324342  1.00665
6133.38765257686  0.9855068
6133.44464112138  0.9827331
6133.50162887305  0.9951652
6133.55861582793  1.002679
6133.61560198211  1.016381
6133.67258733165  1.01277
6133.72957187265  1.01046
6133.78655560118  1.001734
6133.84353851333  0.985571
6133.90052060519  0.9865555
6133.95750187287  1.001636
6134.01448231246  1.00476
6134.07146192007  0.9851852
6134.1284406918  0.9608427
6134.18541862376  0.9215702
6134.24239571207  0.9354661
6134.29937195285  0.9768655
6134.35634734222  0.9907424
6134.4133218763  0.9861724
6134.47029555123  1.012561
6134.52726836313  1.015068
6134.58424030814  1.023912
6134.64121138242  1.015631
6134.69818158209  0.9775204
6134.7551509033  0.8892369
6134.81211934222  0.8639235
6134.86908689499  0.9318992
6134.92605355777  0.9855105
6134.98301932673  1.0111
